,Date, Close/Last, Volume, Open, High, Low
1700,05/29/2013,63.5643,82553265, $62.8571, $63.9286, $62.7714
1701,05/28/2013,63.0627,96311559, $64.2714, $64.4443, $62.9786
1702,05/24/2013,63.5928,69009031, $62.9786, $63.6657, $62.9086
1703,05/23/2013,63.1628,88239856, $62.2786, $63.7371, $62.2557
1704,05/22/2013,63.0506,110682773, $63.4357, $64.05, $62.6028
1705,05/21/2013,62.8086,113917824, $62.5928, $63.64, $62.0286
1706,05/20/2013,63.2757,112529584, $61.7014, $63.6857, $61.4428
1707,05/17/2013,61.8943,106966262, $62.7214, $62.87, $61.5728
1708,05/16/2013,62.0826,150737695, $60.4628, $62.55, $59.8428
1709,05/15/2013,61.2643,185168956, $62.7371, $63, $60.3371
1710,05/14/2013,63.4086,111617413, $64.8357, $65.0286, $63.1643
1711,05/13/2013,64.9628,79216224, $64.5014, $65.4143, $64.5
1712,05/10/2013,64.71,83615305, $65.4243, $65.6728, $64.3543
1713,05/09/2013,65.2528,99448260, $65.6871, $66.1428, $65.0828
1714,05/08/2013,66.2628,117977895, $65.5771, $66.4814, $65.1157
1715,05/07/2013,65.5226,120467656, $66.4243, $66.5357, $64.8143
1716,05/06/2013,65.8157,123979417, $65.1014, $66.0286, $64.9014
1717,05/03/2013,64.2828,90287637, $64.4728, $64.7471, $64.1643
1718,05/02/2013,63.6457,105409532, $63.1114, $64.0843, $62.9471
1719,05/01/2013,62.7557,126694438, $63.4943, $63.5614, $62.0557
1720,04/30/2013,63.2543,172699362, $62.1571, $63.6071, $61.7243
1721,04/29/2013,61.4457,159929048, $60.0643, $61.9453, $60
1722,04/26/2013,59.6007,190977767, $58.5443, $59.8241, $58.3214
1723,04/25/2013,58.34,95958899, $58.7464, $59.1343, $58.1428
1724,04/24/2013,57.9231,242352533, $56.22, $59.3214, $56.0714
1725,04/23/2013,58.0186,150492275, $57.7128, $58.3401, $56.9728
1726,04/22/2013,56.9528,107226032, $56.0914, $57.4571, $55.8964
1727,04/19/2013,55.79,152132166, $55.4243, $57.0857, $55.0143
1728,04/18/2013,56.0071,166414970, $57.8557, $57.97, $55.6774
1729,04/17/2013,57.5428,236094111, $60.0386, $60.0857, $56.8728
1730,04/16/2013,60.8914,76203143, $60.2243, $60.9443, $60.0814
1731,04/15/2013,59.9786,79101214, $61, $61.1271, $59.9357
1732,04/12/2013,61.4,59634201, $62.0214, $62.0214, $61.2986
1733,04/11/2013,62.0471,82064315, $61.96, $62.57, $61.6
1734,04/10/2013,62.2414,93883258, $61.1571, $62.4371, $60.8586
1735,04/09/2013,60.9971,76595913, $60.9086, $61.2143, $60.3928
1736,04/08/2013,60.8871,75145863, $60.6928, $61.0714, $60.3557
1737,04/05/2013,60.4571,95724469, $60.6428, $60.7071, $59.9543
1738,04/04/2013,61.1028,89574827, $61.9657, $62.1428, $60.75
1739,04/03/2013,61.7128,90550837, $61.6243, $62.4686, $61.4728
1740,04/02/2013,61.3988,132255450, $61.0857, $62.5914, $60.9143
1741,04/01/2013,61.2728,97168149, $63.1286, $63.3854, $61.1057
1742,03/28/2013,63.2371,110618443, $64.26, $64.5456, $63.0886
1743,03/27/2013,64.5828,81772975, $65.2086, $65.2571, $64.39
1744,03/26/2013,65.8766,73390892, $66.4914, $66.5485, $65.79
1745,03/25/2013,66.2257,124980207, $66.3843, $67.1357, $65.9686
1746,03/22/2013,65.9871,98261129, $64.94, $66.0143, $64.73
1747,03/21/2013,64.6757,95484439, $64.3171, $65.4257, $64.3
1748,03/20/2013,64.5828,76980353, $65.3457, $65.3757, $64.2271
1749,03/19/2013,64.9271,131468929, $65.6428, $65.8528, $64.0714
1750,03/18/2013,65.1028,149961185, $63.0643, $65.3514, $63.0286
1751,03/15/2013,63.38,160587468, $62.5614, $63.4614, $62.4643
1752,03/14/2013,61.7857,75801483, $61.8328, $62.0914, $61.4928
1753,03/13/2013,61.1928,101314460, $61.2071, $62.0714, $60.7657
1754,03/12/2013,61.2043,116142145, $62.2286, $62.6971, $61.0814
1755,03/11/2013,62.5528,118221425, $61.3928, $62.7157, $60.7343
1756,03/08/2013,61.6743,97466769, $61.4, $62.2043, $61.23
1757,03/07/2013,61.5117,116969895, $60.6428, $61.7157, $60.1514
1758,03/06/2013,60.8088,114860374, $62.0728, $62.1786, $60.6328
1759,03/05/2013,61.592,159227158, $60.2114, $62.17, $60.1071
1760,03/04/2013,60.0071,144332343, $61.1143, $61.1714, $59.8571
1761,03/01/2013,61.4957,137819681, $62.5714, $62.5971, $61.4257
1762,02/28/2013,63.0571,80512484, $63.4357, $63.9814, $63.0571
1763,02/27/2013,63.51,146554914, $64.0614, $64.6343, $62.95
1764,02/26/2013,64.1386,125040618, $63.4028, $64.5057, $62.5228
1765,02/25/2013,63.2571,92813518, $64.8357, $65.0171, $63.2243
1766,02/22/2013,64.4014,82560265, $64.1786, $64.5143, $63.8
1767,02/21/2013,63.7228,111563653, $63.7143, $64.1671, $63.26
1768,02/20/2013,64.1214,118823076, $65.3843, $65.3843, $64.1143
1769,02/19/2013,65.7128,108820003, $65.8714, $66.1043, $64.8357
1770,02/15/2013,65.7371,97873819, $66.9786, $67.1657, $65.7028
1771,02/14/2013,66.6557,88785717, $66.36, $67.3771, $66.2886
1772,02/13/2013,66.7157,118682866, $66.7443, $67.6628, $66.1743
1773,02/12/2013,66.8428,151743386, $68.5014, $68.9114, $66.8206
1774,02/11/2013,68.5614,128206578, $68.0714, $69.2771, $67.6071
1775,02/08/2013,67.8543,158143417, $67.7143, $68.4014, $66.8928
1776,02/07/2013,66.8886,175627813, $66.1786, $67.1428, $64.8743
1777,02/06/2013,65.3357,148003914, $65.21, $66.6428, $64.6543
1778,02/05/2013,65.4063,142959083, $63.4357, $65.6771, $63.1743
1779,02/04/2013,63.188,119044766, $64.8443, $65.1343, $63.1428
1780,02/01/2013,64.8028,134704470, $65.5871, $65.64, $64.05
1781,01/31/2013,65.07,79445474, $65.2828, $65.6114, $64.9971
1782,01/30/2013,65.2614,104140851, $65.2857, $66.0857, $64.9286
1783,01/29/2013,65.4671,142486933, $65.5, $65.7428, $64.5886
1784,01/28/2013,64.2614,195771859, $62.5464, $64.7443, $62.2657
1785,01/25/2013,62.84,301617420, $64.5271, $65.1757, $62.1428
1786,01/24/2013,64.3571,364459099, $65.7143, $66.5328, $64.3214
1787,01/23/2013,73.4293,191090117, $72.6871, $73.57, $72.11
1788,01/22/2013,72.11,114745924, $72.08, $72.5543, $70.9471
1789,01/18/2013,71.4285,116987465, $71.2166, $71.7457, $70.9143
1790,01/17/2013,71.8114,112900444, $72.9014, $72.9643, $71.7185
1791,01/16/2013,72.2985,172393952, $70.6628, $72.7771, $70.3571
1792,01/15/2013,69.4171,217802615, $71.1857, $71.2843, $69.0543
1793,01/14/2013,71.6785,183021145, $71.8114, $72.5, $71.2157
1794,01/11/2013,74.3285,87569116, $74.4285, $75.0457, $74.1457
1795,01/10/2013,74.7871,149986665, $75.5071, $75.5314, $73.6457
1796,01/09/2013,73.8714,101748741, $74.6428, $75.0007, $73.7128
1797,01/08/2013,75.0443,114451364, $75.6014, $75.9843, $74.4643
1798,01/07/2013,74.8428,120838376, $74.5714, $75.6143, $73.6
1799,01/04/2013,75.2857,148374285, $76.7093, $76.9471, $75.1183
1800,01/03/2013,77.4422,88054216, $78.2685, $78.5243, $77.2857
1801,01/02/2013,78.4328,139906732, $79.1171, $79.2857, $77.3757
1802,12/31/2012,76.0247,164519649, $72.9328, $76.4857, $72.7143
1803,12/28/2012,72.7984,88117426, $72.8985, $73.4971, $72.5885
1804,12/27/2012,73.58,113575314, $73.3628, $73.75, $72.0943
1805,12/26/2012,73.2856,75475003, $74.1428, $74.2085, $73.0171
1806,12/24/2012,74.3097,43936990, $74.3357, $74.8928, $74.1014
1807,12/21/2012,74.19,148609695, $73.21, $74.2385, $72.8914
1808,12/20/2012,74.5329,120153986, $75.7143, $75.7428, $74.1257
1809,12/19/2012,75.1871,112061074, $75.9243, $76.2428, $75.0714
1810,12/18/2012,76.2714,156143657, $75, $76.4143, $74.3214
1811,12/17/2012,74.1185,189181917, $72.7043, $74.2857, $71.6043
1812,12/14/2012,72.8277,252115436, $73.5357, $74.0188, $72.2257
1813,12/13/2012,75.67,155971877, $75.8785, $76.8057, $75.1143
1814,12/12/2012,77.0,121630216, $78.2528, $78.2857, $76.61
1815,12/11/2012,77.3411,147820794, $77.11, $78.5085, $76.7671
1816,12/10/2012,75.6887,157477787, $75, $76.93, $74.5114
1817,12/07/2012,76.1785,196603459, $79.0571, $79.3143, $75.7143
1818,12/06/2012,78.1778,294065958, $75.5628, $79.0443, $74.09
1819,12/05/2012,76.9703,259803118, $81.2728, $81.3214, $76.9671
1820,12/04/2012,82.2636,138712182, $83.1143, $83.1143, $81.7328
1821,12/03/2012,83.7414,90911547, $84.8071, $84.9414, $83.6428
1822,11/30/2012,83.6114,97622309, $83.8271, $84.0571, $83.24
1823,11/29/2012,84.1943,128394879, $84.3164, $84.8928, $83.6071
1824,11/28/2012,83.2771,130112749, $82.4671, $83.6857, $81.7514
1825,11/27/2012,83.54,133099650, $84.2214, $84.3457, $82.8714
1826,11/26/2012,84.2185,157238387, $82.2714, $84.2857, $81.9585
1827,11/23/2012,81.6428,68206599, $81.0243, $81.7143, $80.3714
1828,11/21/2012,80.2428,93231278, $80.6071, $81.0528, $79.5143
1829,11/20/2012,80.1305,160537558, $81.7014, $81.7071, $79.2257
1830,11/19/2012,80.8185,205441312, $77.2443, $81.0714, $77.1257
1831,11/16/2012,75.3825,316194785, $75.0285, $75.7143, $72.25
1832,11/15/2012,75.0885,197157859, $76.79, $77.0714, $74.66
1833,11/14/2012,76.6971,119026076, $77.9285, $78.2071, $76.5971
1834,11/13/2012,77.5568,133201920, $76.9871, $78.64, $76.6228
1835,11/12/2012,77.5471,128801509, $79.1643, $79.2143, $76.95
1836,11/09/2012,78.1514,232298080, $77.2028, $79.2685, $76.2457
1837,11/08/2012,76.8214,263467059, $80.09, $80.3185, $76.47
1838,11/07/2012,79.7145,198152419, $81.9764, $82.0771, $79.3928
1839,11/06/2012,83.2642,93580438, $84.3185, $84.3914, $82.87
1840,11/05/2012,83.5173,132221850, $83.3593, $83.9671, $82.5143
1841,11/02/2012,82.4,149722555, $85.1271, $85.2785, $82.1071
1842,11/01/2012,85.22,90287637, $85.46, $86.1428, $84.8814
1843,10/31/2012,85.0457,127361118, $84.9828, $85.9943, $83.9571
1844,10/26/2012,86.2857,254608276, $87.0614, $87.7143, $84.4285
1845,10/25/2012,87.0768,159313328, $88.5714, $88.8571, $86.5071
1846,10/24/2012,88.1185,139246492, $88.7771, $89.5071, $87.2343
1847,10/23/2012,87.6222,176497913, $90.1428, $90.5571, $87.3857
1848,10/22/2012,90.5757,136374671, $87.4885, $90.7685, $87.2514
1849,10/19/2012,87.12,185618286, $90.15, $90.2528, $87.0885
1850,10/18/2012,90.3771,119025656, $91.37, $91.7228, $90
1851,10/17/2012,92.0876,97195099, $92.6957, $93.2557, $92
1852,10/16/2012,92.8275,137208791, $90.7671, $92.9, $90.1428
1853,10/15/2012,90.68,107948432, $90.3357, $90.7328, $89.1214
1854,10/12/2012,89.9591,114883754, $89.9371, $90.7685, $89.3285
1855,10/11/2012,89.7285,136341211, $92.3571, $92.4571, $89.7285
1856,10/10/2012,91.5585,127322338, $91.3914, $92.14, $91
1857,10/09/2012,90.8357,209390853, $91.2357, $91.4985, $89.0785
1858,10/08/2012,91.1671,159189568, $92.4114, $92.5085, $90.8728
1859,10/05/2012,93.2271,148189554, $95.0285, $95.1428, $93.04
1860,10/04/2012,95.2571,92516018, $95.8928, $96.3214, $95.0785
1861,10/03/2012,95.9214,105850532, $94.98, $95.98, $94.6614
1862,10/02/2012,94.4728,156293037, $94.5443, $95.1928, $92.95
1863,10/01/2012,94.1985,135694481, $95.88, $96.6785, $93.7857
1864,09/28/2012,95.3007,133569490, $96.9643, $97.3014, $95.25
1865,09/27/2012,97.3314,148037514, $94.8985, $97.4528, $94.3357
1866,09/26/2012,95.0257,144088393, $95.5343, $96.0985, $94.4571
1867,09/25/2012,96.22,129376629, $98.3228, $98.9685, $96.1428
1868,09/24/2012,98.6843,159435968, $98.1228, $99.3028, $97.5714
1869,09/21/2012,100.0135,142582763, $100.3443, $100.7243, $99.9088
1870,09/20/2012,99.8143,83949835, $99.88, $100.0085, $99.0885
1871,09/19/2012,100.3,81575714, $100.0371, $100.57, $99.9385
1872,09/18/2012,100.2728,93139368, $99.9828, $100.3328, $99.4885
1873,09/17/2012,99.9687,98918360, $99.9071, $99.9714, $99.23
1874,09/14/2012,98.7543,149877325, $98.565, $99.5685, $98.27
1875,09/13/2012,97.5685,149262095, $96.7671, $97.9285, $96.3957
1876,09/12/2012,95.6843,177589913, $95.2643, $95.7, $93.7143
1877,09/11/2012,94.37,125760918, $95.0157, $95.7285, $93.7857
1878,09/10/2012,94.6771,121551956, $97.2071, $97.6128, $94.5857
1879,09/07/2012,97.2057,82228185, $96.8643, $97.4971, $96.5385
1880,09/06/2012,96.61,97738999, $96.1671, $96.8985, $95.8285
1881,09/05/2012,95.7471,83949835, $96.51, $96.6214, $95.6571
1882,09/04/2012,96.4243,91805028, $95.1085, $96.4485, $94.9285
1883,08/31/2012,95.0343,84463495, $95.3214, $95.5143, $93.8928
1884,08/30/2012,94.8383,75514273, $95.8057, $95.9363, $94.6933
1885,08/29/2012,96.2094,50544551, $96.4643, $96.81, $96.0857
1886,08/28/2012,96.4,66709096, $96.4253, $96.5857, $95.8104
1887,08/27/2012,96.5257,106575802, $97.1414, $97.2671, $96.22
1888,08/24/2012,94.746,107074132, $94.2157, $95.64, $93.65
1889,08/23/2012,94.6614,104855271, $95.1585, $95.7, $94.45
1890,08/22/2012,95.5528,140900172, $93.4885, $95.5714, $92.5871
1891,08/21/2012,93.7231,202792581, $95.8314, $96.4114, $92.9043
1892,08/20/2012,95.0214,152992536, $92.8585, $95.0214, $92.8428
1893,08/17/2012,92.5871,110457373, $91.4285, $92.5985, $91.2585
1894,08/16/2012,90.9057,63601368, $90.1728, $90.9657, $90.0714
1895,08/15/2012,90.1185,64307325, $90.1857, $90.5714, $89.6785
1896,08/14/2012,90.2414,84939075, $90.2671, $91.23, $90.03
1897,08/13/2012,90.0,69562052, $89.0557, $90, $89.0357
1898,08/10/2012,88.8143,48726623, $88.3871, $88.8228, $88.3857
1899,08/09/2012,88.6757,55081834, $88.2643, $88.8185, $88.2571
1900,08/08/2012,88.5514,60970746, $88.4843, $89.1257, $88.1571
1901,08/07/2012,88.702,72558872, $88.9671, $89.2857, $88.2914
1902,08/06/2012,88.9357,75488233, $88.1843, $89.2668, $87.8943
1903,08/03/2012,87.9571,86083296, $87.6614, $88.2828, $87.3657
1904,08/02/2012,86.8271,83023385, $86.12, $87.2414, $85.75
1905,08/01/2012,86.6871,96002719, $87.9864, $88.0571, $86.1428
1906,07/31/2012,87.2514,115373055, $86.1757, $87.3857, $86.1028
1907,07/30/2012,85.0043,94626868, $84.4171, $85.6343, $83.9743
1908,07/27/2012,83.5943,100956620, $82.1443, $83.69, $81.6557
1909,07/26/2012,82.1257,101611050, $82.8228, $82.9143, $81.48
1910,07/25/2012,82.1385,219211506, $82.0657, $82.9714, $81.4285
1911,07/24/2012,85.8457,137351661, $86.7685, $87.0971, $85.5014
1912,07/23/2012,86.2614,121642186, $84.9143, $86.5571, $83.9585
1913,07/20/2012,86.3285,99227200, $87.5757, $87.7771, $86.2428
1914,07/19/2012,87.76,108981913, $87.3257, $87.9071, $86.5714
1915,07/18/2012,86.6085,62685509, $86.6557, $86.9057, $86.2228
1916,07/17/2012,86.7057,73378782, $87.2557, $87.3571, $86.1643
1917,07/16/2012,86.7014,75263813, $86.4457, $87.3743, $86.4314
1918,07/13/2012,86.4243,77827633, $86.1357, $86.7414, $85.7143
1919,07/12/2012,85.5571,106873442, $85.7485, $86.21, $84.6685
1920,07/11/2012,86.3471,117068665, $86.5885, $86.8085, $85.3171
1921,07/10/2012,86.8871,127763688, $88.2814, $88.5528, $86.4728
1922,07/09/2012,87.6985,94701768, $86.4714, $87.7, $86.3014
1923,07/06/2012,86.5543,104693151, $86.7271, $86.92, $85.94
1924,07/05/2012,87.1343,120978516, $85.7943, $87.7628, $85.6643
1925,07/03/2012,85.63,60428183, $84.9828, $85.7143, $84.8571
1926,07/02/2012,84.6457,99806940, $83.5328, $84.7814, $83.3714
1927,06/29/2012,83.4285,105131912, $82.5714, $83.4285, $82.0357
1928,06/28/2012,81.2928,70572061, $81.6671, $82, $80.8014
1929,06/27/2012,82.0714,50737114, $82.1428, $82.3914, $81.7028
1930,06/26/2012,81.7178,69124972, $81.6185, $82.07, $81.0471
1931,06/25/2012,81.5378,75963043, $82.4714, $82.8285, $81.4814
1932,06/22/2012,83.1571,70792001, $82.72, $83.17, $82.2028
1933,06/21/2012,82.5243,81511944, $83.6343, $84.0314, $82.4914
1934,06/20/2012,83.6773,89706357, $84.03, $84.1785, $82.9714
1935,06/19/2012,83.9157,90239127, $83.3428, $84.2857, $83.3
1936,06/18/2012,83.6828,109922713, $81.5657, $83.9843, $81.4814
1937,06/15/2012,82.0185,83596545, $81.5714, $82.0885, $81.3643
1938,06/14/2012,81.6471,86325986, $81.6057, $81.9285, $81.0371
1939,06/13/2012,81.7371,73380042, $82.0743, $82.64, $81.4828
1940,06/12/2012,82.3085,108784723, $82.0657, $82.3743, $80.9571
1941,06/11/2012,81.5957,147605824, $83.96, $84.0714, $81.5185
1942,06/08/2012,82.9028,86587996, $81.6571, $82.9405, $81.2857
1943,06/07/2012,81.6743,94916808, $82.47, $82.4743, $81.5
1944,06/06/2012,81.6371,100135800, $81.11, $81.9785, $80.7857
1945,06/05/2012,80.4043,96944429, $80.1814, $80.9243, $79.7614
1946,06/04/2012,80.6128,138991972, $80.2143, $81.0714, $78.3571
1947,06/01/2012,80.1414,130080689, $81.3085, $81.8071, $80.0743
1948,05/31/2012,82.5328,122817347, $82.9628, $83.0714, $81.6371
1949,05/30/2012,82.7385,132188320, $81.3143, $82.8557, $80.9371
1950,05/29/2012,81.7528,94973228, $81.5571, $82, $80.7585
1951,05/25/2012,80.3271,81958125, $80.6557, $80.8357, $79.7817
1952,05/24/2012,80.76,123856147, $82.2671, $82.3571, $80.1757
1953,05/23/2012,81.5085,145594164, $79.6428, $81.8285, $79.0328
1954,05/22/2012,79.5671,173417772, $81.3643, $81.9828, $78.94
1955,05/21/2012,80.1828,157250007, $76.3571, $80.22, $76.2928
1956,05/18/2012,75.7685,182773345, $76.28, $77.63, $74.5971
1957,05/17/2012,75.7314,178603164, $77.9014, $78.2143, $75.7314
1958,05/16/2012,78.0107,139914782, $79.15, $79.5557, $77.2914
1959,05/15/2012,79.0243,118859546, $80.2071, $80.46, $78.8214
1960,05/14/2012,79.7457,87975396, $80.3671, $81.0728, $79.6571
1961,05/11/2012,80.9585,99653570, $80.7143, $82.0671, $80.6214
1962,05/10/2012,81.5028,83026395, $82.0828, $82.2685, $81.2058
1963,05/09/2012,81.3114,120022806, $80.5285, $81.9968, $80.1214
1964,05/08/2012,81.1685,124080357, $81.3685, $81.6428, $79.8185
1965,05/07/2012,81.3543,114959564, $80.2143, $81.8243, $80.1757
1966,05/04/2012,80.75,132304520, $82.44, $82.6228, $80.7385
1967,05/03/2012,83.1171,97380669, $84.3571, $84.4857, $82.9
1968,05/02/2012,83.7114,106750312, $82.8914, $83.9142, $82.6943
1969,05/01/2012,83.1614,152492176, $83.5571, $85.2514, $83.0328
1970,04/30/2012,83.4257,126321688, $85.4, $85.4857, $83.2857
1971,04/27/2012,86.1428,101533910, $86.4385, $86.5971, $85.7857
1972,04/26/2012,86.8143,133588810, $87.7528, $87.8128, $86.0185
1973,04/25/2012,87.1428,225862488, $87.9478, $88.2857, $86.5714
1974,04/24/2012,80.04,263552249, $80.3728, $81.0985, $79.2857
1975,04/23/2012,81.6714,241398292, $81.5157, $82.3814, $79.5171
1976,04/20/2012,81.8543,257480867, $84.4828, $84.9457, $81.4885
1977,04/19/2012,83.92,208302982, $85.7457, $86.3903, $83.5028
1978,04/18/2012,86.9057,238277411, $87.6743, $88.6071, $86.1014
1979,04/17/2012,87.1,255328647, $82.7057, $87.1428, $81.7014
1980,04/16/2012,82.8757,262356159, $87.1514, $87.1828, $82.6071
1981,04/13/2012,86.4614,214640084, $89.1585, $89.2428, $86.2157
1982,04/12/2012,88.9671,153188746, $89.2857, $90.19, $88.6428
1983,04/11/2012,89.4571,173844142, $90.8857, $90.9814, $89.0489
1984,04/10/2012,89.7771,221909237, $91.4185, $92, $89.4285
1985,04/09/2012,90.89,149052655, $89.4471, $91.4057, $89.3285
1986,04/05/2012,90.5257,159997578, $89.5685, $90.6657, $89.0571
1987,04/04/2012,89.1871,142980433, $89.1928, $89.4085, $88.1428
1988,04/03/2012,89.9028,208117692, $89.6143, $90.3157, $88.93
1989,04/02/2012,88.3757,149091365, $85.9757, $88.3957, $85.7685
1990,03/30/2012,85.65,182067395, $86.9671, $87.2228, $85.42
1991,03/29/2012,87.1228,151111705, $87.54, $88.08, $86.7471
1992,03/28/2012,88.2314,163667329, $88.34, $88.7785, $87.1871
1993,03/27/2012,87.7828,151353625, $86.5971, $88.04, $86.58
1994,03/26/2012,86.7114,148719035, $85.6843, $86.7357, $85.0371
1995,03/23/2012,85.15,107403062, $85.7843, $85.9714, $84.9144
1996,03/22/2012,85.62,155867437, $85.3971, $86.3571, $85.0757
1997,03/21/2012,86.0714,160447118, $86.1057, $87.0928, $85.9157
1998,03/20/2012,86.5657,203497481, $85.6443, $86.7, $83.1428
1999,03/19/2012,85.8714,224435817, $85.4814, $85.9671, $84.15
2000,03/16/2012,83.6528,206076492, $83.5314, $84.1714, $82.5714
2001,03/15/2012,83.6514,289496777, $85.6585, $85.7157, $82.65
2002,03/14/2012,84.2257,353599156, $82.5785, $84.96, $82.2
2003,03/13/2012,81.1571,172173592, $79.6485, $81.1685, $79.3928
2004,03/12/2012,78.8571,101001000, $78.426, $78.8571, $78.1428
2005,03/09/2012,77.8814,104560151, $77.7443, $78.2485, $77.5871
2006,03/08/2012,77.4271,128668929, $76.3843, $77.57, $76.0171
2007,03/07/2012,75.8128,198964910, $76.6857, $76.8257, $74.7571
2008,03/06/2012,75.7514,202211301, $74.8085, $76.2414, $73.7458
2009,03/05/2012,76.1657,201797181, $77.9171, $78.2114, $75.1428
2010,03/02/2012,77.8828,107544392, $77.7485, $78.1143, $77.5028
2011,03/01/2012,77.7814,170563731, $78.31, $78.3157, $76.9671
2012,02/29/2012,77.4914,237448891, $77.3657, $78.23, $76.5285
2013,02/28/2012,76.4871,149434575, $75.4228, $76.4871, $75.1214
2014,02/27/2012,75.1085,136457481, $74.4728, $75.5, $73.7543
2015,02/24/2012,74.63,103715531, $74.2385, $74.7, $74.0914
2016,02/23/2012,73.77,141721973, $73.5828, $73.9756, $72.7857
2017,02/22/2012,73.2914,120564116, $73.2971, $73.6414, $72.7243
2018,02/21/2012,73.55,150412545, $72.4114, $73.55, $72.0171
2019,02/17/2012,71.7314,133666300, $71.8728, $72.5385, $71.4714
2020,02/16/2012,71.7443,235805641, $70.2143, $72.1271, $69.5186
2021,02/15/2012,71.0957,374517892, $73.4657, $75.1843, $70.9843
2022,02/14/2012,72.78,114963904, $72.0943, $72.7943, $71.7143
2023,02/13/2012,71.8,128970559, $71.3614, $71.9757, $71.0128
2024,02/10/2012,70.4886,157587127, $70.1371, $71.0886, $69.7928
2025,02/09/2012,70.4528,220416976, $68.68, $70.9643, $68.6514
2026,02/08/2012,68.0971,101696381, $67.2143, $68.1128, $67.1
2027,02/07/2012,66.9757,78941684, $66.4643, $67.1071, $66.3687
2028,02/06/2012,66.2814,62225658, $65.4828, $66.4257, $65.4573
2029,02/03/2012,65.6686,71618981, $65.3286, $65.7143, $65.08
2030,02/02/2012,65.0171,46615058, $65.1286, $65.31, $64.8543
2031,02/01/2012,65.17,67269418, $65.4871, $65.57, $65.0786
2032,01/31/2012,65.2114,97874379, $65.0843, $65.4628, $64.7243
2033,01/30/2012,64.7157,94626868, $63.6728, $64.8428, $63.6271
2034,01/27/2012,63.8971,74902122, $63.4771, $64.0686, $63.3957
2035,01/26/2012,63.5186,80913094, $64.0514, $64.1128, $63.3057
2036,01/25/2012,63.8086,239249712, $64.92, $64.9214, $63.39
2037,01/24/2012,60.0586,127725188, $60.7286, $60.7286, $59.9357
2038,01/23/2012,61.0584,76162193, $60.3814, $61.2071, $60.3286
2039,01/20/2012,60.0428,103061661, $61.07, $61.0714, $59.9643
2040,01/19/2012,61.1071,65151043, $61.45, $61.6241, $60.93
2041,01/18/2012,61.3014,68859875, $60.9943, $61.3528, $60.9
2042,01/17/2012,60.6714,60589792, $60.6, $60.8557, $60.4228
2043,01/13/2012,59.9728,56446393, $59.9571, $60.0643, $59.8086
2044,01/12/2012,60.1986,53125179, $60.3257, $60.4143, $59.8214
2045,01/11/2012,60.3643,53739093, $60.3828, $60.4071, $59.9014
2046,01/10/2012,60.4628,64474443, $60.8443, $60.8571, $60.2143
2047,01/09/2012,60.2471,98339110, $60.7857, $61.1071, $60.1928
2048,01/06/2012,60.3428,79538994, $59.9671, $60.3928, $59.8886
2049,01/05/2012,59.7186,67606475, $59.2786, $59.7928, $58.9528
2050,01/04/2012,59.0628,64703000, $58.5714, $59.24, $58.4686
2051,01/03/2012,58.7471,75476123, $58.4857, $58.9286, $58.4286
2052,12/30/2011,57.8571,44900596, $57.6443, $58.04, $57.6414
2053,12/29/2011,57.8743,53774275, $57.6286, $57.95, $57.2157
2054,12/28/2011,57.52,57101943, $58.1271, $58.3214, $57.3343
2055,12/27/2011,58.0757,66234181, $57.5857, $58.4414, $57.5743
2056,12/23/2011,57.6186,67331438, $57.0986, $57.6557, $57.0707
2057,12/22/2011,56.9357,50399476, $56.7143, $57.0186, $56.5857
2058,12/21/2011,56.635,65476620, $56.67, $56.7571, $56.0014
2059,12/20/2011,56.5643,84150665, $55.3943, $56.5857, $55.3228
2060,12/19/2011,54.6014,58582206, $54.6386, $54.9786, $54.3543
2061,12/16/2011,54.4314,105291372, $54.3371, $54.8786, $54.2243
2062,12/15/2011,54.1343,64036768, $54.7614, $54.82, $54.0443
2063,12/14/2011,54.3128,101456840, $55.2428, $55.34, $53.9543
2064,12/13/2011,55.5443,84620155, $56.1428, $56.4857, $55.3
2065,12/12/2011,55.9771,74755332, $55.9543, $56.2714, $55.6357
2066,12/09/2011,56.2314,74176572, $56.1214, $56.2914, $55.8614
2067,12/08/2011,55.8086,93960468, $55.9214, $56.5, $55.7471
2068,12/07/2011,55.5843,76144063, $55.7043, $55.8486, $55.2518
2069,12/06/2011,55.85,70841701, $56.0728, $56.3757, $55.6257
2070,12/05/2011,56.1443,89257027, $56.2128, $56.63, $55.7697
2071,12/02/2011,55.6714,94724238, $55.69, $56.2328, $55.5114
2072,12/01/2011,55.4186,95857679, $54.6486, $55.5714, $54.3928
2073,11/30/2011,54.6,101253000, $54.47, $54.6108, $54.0428
2074,11/29/2011,53.3143,93871498, $53.6914, $54.1186, $52.8857
2075,11/28/2011,53.7314,86538996, $53.1928, $53.8171, $52.9043
2076,11/25/2011,51.9386,63689820, $52.6314, $53.0214, $51.9028
2077,11/23/2011,52.4271,107011272, $53.5014, $53.6914, $52.4114
2078,11/22/2011,53.7871,102201781, $53.0028, $53.99, $52.9914
2079,11/21/2011,52.7157,111837844, $52.9143, $53.0971, $52.2728
2080,11/18/2011,53.5628,92964578, $54.1314, $54.2843, $53.5543
2081,11/17/2011,53.9157,119918436, $54.8543, $54.94, $53.6428
2082,11/16/2011,54.9671,87102636, $55.6071, $55.8771, $54.9028
2083,11/15/2011,55.5471,107614952, $54.4, $55.6428, $54.2071
